Sembol,Tarih,Fiyat (Son),EMA20_gt_EMA50_gt_EMA200,MACD,MACD_Signal,MACD_Positive,ADX,RSI,OBV_Diff,BB_Low,BB_Mavg,BB_High,BB_W,ATRP_14,STOP Fiyat,TP Fiyat,GUNLUK_FARK,Haftalık Değişim (%),20G Değişim (%),Aylık Değişim (%),Ortalama Hacim (TL),Dipten Uzaklık (%),ATH'ye Uzaklık (%),ATH Breakout,ATH Dip Potansiyeli,SMA5_137_1d_Sinyal,SMA5_137_1d_Sinyal_Filt_Numeric,SMA5_137_4h_Sinyal_Filt_Numeric,Confirmed_BUY,Confirmed_SELL,Kirilim_BreakoutScore,Kirilim_PCTB,Kirilim_BBW_Squeeze,Kirilim_NEAR_10D_BRK,Kirilim_NEAR_20D_BRK,Kirilim_VRATIO10,Kirilim_CMF20,Kirilim_OBV_SLOPE5,Kirilim_ADX_SLOPE5,Kirilim_ATRP,Kirilim_DIST_HIGH,Kirilim_PASS_STRICT,Kirilim_PASS_LIGHT,Mul_KISA_VADE_PUAN,Mul_ORTA_VADE_PUAN,Mul_ANA_PUAN,Mul_RSI14,Mul_ADX14,Mul_ATR14,Mul_EMA21_gt_SMA50_gt_SMA200,SDIP_SCORE,KurumScore_Norm,BreakoutScore_Norm,MultiTFScore_Norm,MomentumScore_Norm,DipScore_Norm,RAW_SCORE,RISK_PENALTY,LOW_RISK_SCORE,TomorrowScore,Tomorrow_Adj
OSMEN,2026-02-06,8.1800,0,0.0278,0.0204,1,17.8190,47.9240,-1578831.0000,7.8353,8.2009,8.5664,8.9155,0.0295,7.8200,8.5400,-0.8485,-1.3269,1.4161,1.7936,32584302,18.2500,35.7500,0,100,-,0,0,0,0,6.0000,0.4710,True,False,False,0.3400,-0.0750,-12261233.0000,-4.7000,0.0295,0.2880,False,False,8,5,21,47.9240,17.8190,0.2414,0,2,0.0000,6.0000,6.0000,25.0000,16.0000,8.5300,-0.3600,8.1700,8.3300,-0.1300
BRMEN,2026-02-06,10.1500,0,-0.6308,-0.7524,1,22.3889,42.9508,157853.0000,9.1859,10.8065,12.4271,29.9939,0.0534,9.3400,10.9600,0.5946,1.6016,-4.0643,16.0000,3071997,123.0800,55.3600,0,100,-,0,0,0,1,11.0000,0.2970,True,False,False,0.6900,-0.2440,607112.0000,2.2600,0.0534,0.5587,False,False,4,0,8,42.9508,22.3889,0.5416,0,4,0.0000,11.0000,6.0000,10.0000,32.0000,8.4300,-13.5000,-5.0700,-6.0000,-15.0000
IMASM,2026-02-06,4.3700,0,-0.1009,-0.0266,0,16.8279,34.3492,-31308181.0000,4.4323,4.8885,5.3447,18.6630,0.0501,4.0400,4.7000,-1.1312,-9.8969,-8.5774,-6.0215,224444739,94.2200,25.6800,0,100,SAT,-50,0,0,1,6.0000,-0.0680,True,False,False,0.6600,-0.2150,-207840171.0000,0.6300,0.0501,0.3118,False,False,13,0,26,34.3492,16.8279,0.2190,0,2,0.0000,6.0000,0.0000,32.5000,16.0000,8.3100,-1.2700,7.0400,8.0800,0.0000
LRSHO,2026-02-06,4.0900,0,-0.1268,-0.1159,0,15.8507,38.6640,13225582.0000,3.9956,4.3965,4.7974,18.2355,0.0494,3.7900,4.3900,0.0000,-3.7647,-9.3126,-3.7647,93801276,102.4800,44.8800,0,100,-,0,0,0,1,6.0000,0.1180,True,False,False,0.6100,-0.2570,-21880288.0000,2.9500,0.0494,0.4756,False,False,13,0,26,38.6640,15.8507,0.2021,0,2,0.0000,6.0000,0.0000,32.5000,16.0000,8.3100,-2.3200,5.9900,8.0800,0.0000
KOCMT,2026-02-06,2.6500,0,0.0042,0.0065,0,18.2897,44.7301,-30547452.0000,2.6090,2.7070,2.8050,7.2405,0.0325,2.5200,2.7800,-1.8519,-3.6364,0.3788,-0.7491,83435510,26.9400,19.5600,0,0,-,0,0,0,0,6.0000,0.2090,True,False,False,0.8200,-0.1050,-87898512.0000,-4.9600,0.0325,0.1947,False,False,13,0,26,44.7301,18.2897,0.0862,0,2,0.0000,6.0000,0.0000,32.5000,16.0000,8.3100,0.0000,8.3100,8.0800,0.0000
MNDTR,2026-02-06,6.6100,0,-0.0213,0.0222,0,17.6739,42.1195,-2182329.0000,6.3419,6.9285,7.5151,16.9337,0.0458,6.1600,7.0600,-0.7507,-4.4798,-1.0479,0.4559,42191028,33.0000,26.1500,0,100,-,0,0,0,0,6.0000,0.2290,True,False,False,0.3900,-0.1820,-11593301.0000,-1.1700,0.0458,0.2672,False,False,13,0,26,42.1195,17.6739,0.3024,0,2,0.0000,6.0000,0.0000,32.5000,16.0000,8.3100,-0.3500,7.9600,8.0800,0.0000
EGEEN,2026-02-06,7190.0000,0,-92.8857,-59.9603,0,16.6290,37.3485,13251.0000,7146.1410,7478.7500,7811.3590,8.8948,0.0238,6933.7900,7446.2100,0.0348,-2.9690,-4.9884,-6.6537,135288118,4.9300,38.8200,0,100,-,0,0,0,1,6.0000,0.0660,True,False,False,0.7400,-0.1700,-14380.0000,-0.8100,0.0238,0.3242,False,False,11,0,22,37.3485,16.6290,170.8073,0,4,0.0000,6.0000,0.0000,27.5000,32.0000,8.2600,-3.5700,4.6900,6.5800,-1.5500
ORGE,2026-02-06,69.8000,0,0.7616,0.9196,0,18.7217,50.1398,-570719.0000,67.7514,70.3350,72.9186,7.3466,0.0250,67.1800,72.4200,-0.7818,-2.5820,4.1791,5.5178,73667338,6.5600,35.0700,0,100,-,0,0,0,0,6.0000,0.3960,True,False,False,0.6200,-0.0630,-482556.0000,-1.9400,0.0250,0.3655,False,False,11,0,22,50.1398,18.7217,1.7483,0,4,0.0000,6.0000,0.0000,27.5000,32.0000,8.2600,-1.6900,6.5700,6.8800,-1.2500
MAKIM,2026-02-06,16.4000,0,0.1625,0.1103,1,16.7304,53.8026,-821283.0000,14.8668,16.0850,17.3032,15.1475,0.0349,15.5400,17.2600,-1.0260,0.9231,9.6990,9.1877,18066819,9.7000,43.0200,0,100,-,0,0,0,0,9.1300,0.6290,True,False,False,0.7400,-0.0230,2393484.0000,-5.6800,0.0349,0.3080,False,False,4,5,13,53.8026,16.7304,0.5724,0,3,0.0000,9.1300,6.0000,15.0000,24.0000,8.2600,-14.8700,-6.6100,-6.4000,-15.0000
SRVGY,2026-02-06,3.3000,0,0.0050,0.0229,0,10.8092,42.4271,-33930071.0000,3.3098,3.4385,3.5672,7.4875,0.0316,3.1400,3.4600,-2.0771,-2.6549,-2.3669,0.6098,99863450,36.9300,48.3400,0,100,-,0,0,0,0,7.0200,-0.0380,True,False,False,1.1000,-0.0520,-64008210.0000,-0.7300,0.0316,0.1791,False,False,13,0,26,42.4271,10.8092,0.1043,0,1,0.0000,7.0200,0.0000,32.5000,8.0000,8.2400,-7.7700,0.4700,8.0800,0.0000
ISSEN,2026-02-06,7.4300,0,0.0389,0.0376,1,24.4885,46.2735,-1281030.0000,7.2164,7.4820,7.7476,7.0997,0.0229,7.1700,7.6900,-1.3280,-1.4589,2.3416,2.4828,7952226,10.7900,34.7100,0,100,-,0,0,0,0,15.2700,0.4020,True,False,False,1.2300,-0.0130,511441.0000,-5.0700,0.0229,0.2434,False,False,-4,5,-3,46.2735,24.4885,0.1704,0,4,0.0000,15.2700,6.0000,0.0000,32.0000,8.1400,-15.9000,-7.7600,-7.5700,-16.7700
TURGG,2026-02-06,28.0000,0,0.2339,0.1708,1,21.4949,52.1623,-523781.0000,25.5140,27.5430,29.5720,14.7330,0.0393,26.3500,29.6500,-1.5471,-0.7796,7.1155,6.8702,17899474,19.3600,43.8400,0,100,-,0,0,0,0,9.8800,0.6130,True,False,False,0.8800,-0.1790,72184.0000,-3.5400,0.0393,0.4717,False,False,4,5,13,52.1623,21.4949,1.0994,0,2,0.0000,9.8800,6.0000,15.0000,16.0000,8.1100,-13.5000,-5.3900,-6.5000,-15.0000
INTEK,2026-02-06,266.5000,0,-1.1579,-1.7352,1,21.9670,47.0155,5186.0000,256.6351,266.1000,275.5649,7.1138,0.0333,253.1900,279.8100,0.5660,-2.6484,-1.2048,-1.2048,2320655,3.7000,62.1700,0,100,-,0,0,0,0,9.9700,0.5210,True,False,False,0.6500,-0.2090,-10395.0000,4.6600,0.0333,0.5736,False,False,4,0,8,47.0155,21.9670,8.8717,0,4,0.0000,9.9700,6.0000,10.0000,32.0000,8.0900,-13.5000,-5.4100,-6.4100,-15.0000
GSRAY,2026-02-06,1.1600,0,-0.0091,-0.0107,1,19.2746,39.5636,-117708807.0000,1.1523,1.1795,1.2067,4.6095,0.0261,1.1100,1.2100,-0.8547,-1.6949,0.0000,0.0000,324456358,0.8700,86.2100,0,100,-,0,0,0,0,6.0000,0.1410,True,False,False,0.3800,-0.3740,-619206240.0000,1.4200,0.0261,0.4775,False,False,8,0,16,39.5636,19.2746,0.0303,0,3,0.0000,6.0000,6.0000,20.0000,24.0000,8.0800,-1.3200,6.7600,7.1300,-0.9700
DIRIT,2026-02-06,24.9800,0,-0.1955,-0.2572,1,13.4121,48.5498,44417.0000,24.0800,24.8840,25.6880,6.4624,0.0305,23.8400,26.1200,1.1336,3.2231,-2.9526,-1.4207,1695175,30.5800,64.8400,0,100,-,0,0,0,0,11.0000,0.5600,True,False,False,0.6100,0.2420,158748.0000,-2.9900,0.0305,0.3767,False,False,4,0,8,48.5498,13.4121,0.7621,0,3,0.0000,11.0000,6.0000,10.0000,24.0000,8.0300,-18.4500,-10.4200,-6.4000,-15.0000
YYAPI,2026-02-06,1.7800,0,-0.0434,-0.0380,0,13.0386,38.1986,-135291573.0000,1.7202,1.8540,1.9878,14.4311,0.0448,1.6600,1.9000,-0.5587,-2.7322,-2.7322,-4.3011,274180613,34.8500,37.7600,0,100,-,0,0,0,0,6.0100,0.2230,True,False,False,1.0000,-0.1270,-75648672.0000,-1.6100,0.0448,0.4145,False,False,13,0,26,38.1986,13.0386,0.0798,0,1,0.0000,6.0100,0.0000,32.5000,8.0000,7.9100,-5.3600,2.5500,7.6800,0.0000
DENGE,2026-02-06,2.7800,0,-0.1138,-0.0943,0,13.0059,37.4217,-27684423.0000,2.7262,3.0025,3.2788,18.4063,0.0520,2.5600,3.0000,-4.4674,-3.4722,-10.8974,-12.8527,92921373,53.5900,61.8100,0,100,-,0,0,0,0,6.0000,0.0970,True,False,False,0.7600,-0.3850,-53529738.0000,4.4300,0.0520,0.3459,False,False,13,0,26,37.4217,13.0059,0.1445,0,1,0.0000,6.0000,0.0000,32.5000,8.0000,7.9100,-5.3900,2.5200,7.6800,0.0000
ZEDUR,2026-02-06,8.4500,0,0.0260,0.0208,1,18.7239,52.8188,3977734.0000,7.8493,8.3095,8.7697,11.0763,0.0334,8.0300,8.8700,2.6732,0.5952,4.4499,2.5485,26657810,29.0100,23.8700,0,100,-,0,0,0,0,11.8000,0.6530,True,False,False,0.9500,-0.0040,4488070.0000,-1.5500,0.0334,0.2262,False,False,1,5,7,52.8188,18.7239,0.2822,0,3,0.0000,11.8000,6.0000,7.5000,24.0000,7.8700,-13.5000,-5.6300,-6.4500,-15.0000
SKYMD,2026-02-06,12.1400,0,0.0519,0.0522,0,18.9355,48.2752,-1992008.0000,11.8727,12.2245,12.5763,5.7560,0.0298,11.6000,12.6800,-0.2465,-1.2205,-0.4102,0.7469,40379758,18.4400,51.0100,0,100,-,0,0,0,0,6.0000,0.3800,True,False,False,0.4900,-0.1720,-6953471.0000,3.8600,0.0298,0.5487,False,False,11,0,22,48.2752,18.9355,0.3623,0,3,0.0000,6.0000,0.0000,27.5000,24.0000,7.8600,-0.0700,7.7900,7.6800,-0.0500
ANGEN,2026-02-06,11.1900,0,0.0647,0.0761,0,17.5342,46.1680,-1489594.0000,10.6633,11.3115,11.9597,11.4616,0.0297,10.6900,11.6900,-0.1784,-3.9485,2.1918,3.1336,33424737,14.7700,42.6400,0,100,-,0,0,0,0,6.0000,0.4060,True,False,False,0.3800,-0.2130,-6751944.0000,-1.9200,0.0297,0.2202,False,False,11,0,22,46.1680,17.5342,0.3328,0,3,0.0000,6.0000,0.0000,27.5000,24.0000,7.8600,-0.6000,7.2600,7.6500,-0.0700
CANTE,2026-02-06,1.7900,0,-0.0754,-0.0672,0,13.4006,40.2074,-501595624.0000,1.6683,1.9506,2.2330,28.9477,0.0636,1.6200,1.9600,-0.5556,1.3720,-11.3861,-12.6829,756312252,31.6200,33.9500,0,100,-,0,0,0,0,6.4400,0.2160,True,False,False,1.0400,-0.1830,-477202823.0000,-2.6300,0.0636,0.3763,False,False,13,0,26,40.2074,13.4006,0.1138,0,0,0.0000,6.4400,0.0000,32.5000,0.0000,7.6500,-4.9700,2.6800,7.4500,0.0000
ADESE,2026-02-06,1.1800,0,-0.1295,-0.0993,0,19.8860,30.2900,481984653.0000,1.1193,1.4800,1.8407,48.7462,0.0907,1.0200,1.3400,1.7241,-10.6061,-26.7081,-22.8758,365041588,235.2300,73.5200,0,100,-,0,0,0,1,18.0700,0.0840,True,False,False,1.4100,-0.2240,739972854.0000,7.0500,0.0907,0.7430,False,False,0,0,0,30.2900,19.8860,0.1070,0,4,0.0000,18.0700,0.0000,0.0000,32.0000,7.5600,0.0000,7.5600,8.8300,0.0000
HURGZ,2026-02-06,5.5800,0,0.0284,-0.0180,1,20.5385,53.1001,4387387.0000,4.9872,5.3905,5.7938,14.9637,0.0404,5.2400,5.9200,1.4545,-5.7432,6.4886,2.9520,27269914,37.7800,35.5700,0,100,-,0,0,0,0,13.2700,0.7350,True,False,False,0.6400,0.0680,-9334364.0000,5.9300,0.0404,0.3709,False,False,1,5,7,53.1001,20.5385,0.2255,0,1,0.0000,13.2700,6.0000,7.5000,8.0000,7.5500,-13.5000,-5.9500,-6.6700,-15.0000
SNPAM,2026-02-06,24.0000,1,-0.1155,0.0202,0,14.2255,47.2226,46226.0000,22.7831,24.7730,26.7629,16.0654,0.0285,22.9700,25.0300,0.0000,1.4370,-10.3139,-2.8340,1799455,86.7700,42.6400,0,100,-,0,0,0,0,6.1300,0.3060,True,False,False,0.5400,-0.1290,134278.0000,-2.0200,0.0285,0.4776,False,False,5,8,18,47.2226,14.2255,0.6838,1,0,0.0000,6.1300,8.0000,20.5000,0.0000,7.5100,-18.0800,-10.5700,-7.8500,-15.3800
MSGYO,2026-02-06,6.0000,1,0.0579,0.0830,0,11.2426,52.1946,1165246.0000,5.8528,6.0255,6.1982,5.7317,0.0294,5.7400,6.2600,0.1669,0.6711,0.1669,1.3514,16079610,60.9500,11.6600,0,0,-,0,0,0,0,7.5000,0.4260,True,False,False,0.5100,-0.0450,1500981.0000,-2.8200,0.0294,0.1577,False,False,2,8,12,52.1946,11.2426,0.1765,1,2,0.0000,7.5000,8.0000,13.0000,16.0000,7.4800,-21.0000,-13.5200,-7.4000,-15.1500
KONYA,2026-02-06,4435.0000,0,-38.5824,-34.3275,0,9.7262,41.0850,-12054.0000,4392.3011,4505.5000,4618.6989,5.0249,0.0207,4297.3100,4572.6900,-0.1126,-1.9890,-2.1511,-3.0601,64092402,0.0000,43.1400,0,100,-,0,0,0,1,6.0000,0.1890,True,False,False,0.7800,-0.1990,-41294.0000,0.6700,0.0207,0.3390,False,False,11,0,22,41.0850,9.7262,91.7911,0,2,0.0000,6.0000,0.0000,27.5000,16.0000,7.4600,-12.0700,-4.6100,5.0000,-2.3200
ISBIR,2026-02-06,83.2500,0,-1.0140,-1.0608,1,27.5837,44.8510,-11154.0000,81.2930,84.5875,87.8820,7.7896,0.0268,79.9000,86.6000,-0.8929,-0.8338,-7.5000,-8.8171,2198753,17.4500,36.0600,0,100,-,0,0,0,0,15.5800,0.2970,True,False,False,0.3800,-0.0570,-44537.0000,-3.6200,0.0268,0.3688,False,False,-1,0,-2,44.8510,27.5837,2.2327,0,2,0.0000,15.5800,6.0000,0.0000,16.0000,7.4400,-14.5800,-7.1400,-7.2700,-15.8000
MEGAP,2026-02-06,2.8900,0,-0.0907,-0.1174,1,24.7729,42.8426,902876.0000,2.6965,2.8910,3.0855,13.4566,0.0248,2.7800,3.0000,1.0490,-1.0274,-9.6875,-10.5263,4818624,22.4600,55.2600,0,100,-,0,0,0,0,14.3300,0.4970,True,False,False,0.6800,-0.2560,1553206.0000,-4.2800,0.0248,0.5540,False,False,-4,0,-8,42.8426,24.7729,0.0715,0,3,0.0000,14.3300,6.0000,0.0000,24.0000,7.4300,-15.2600,-7.8300,-7.8700,-16.3000
KUVVA,2026-02-06,119.3000,0,-5.5769,-5.2486,0,25.5684,36.1743,37259.0000,116.0722,128.3600,140.6478,19.1458,0.0377,112.5500,126.0500,1.1017,-0.5833,-17.1528,-10.4354,7102054,151.6900,31.7100,0,100,-,0,0,0,0,13.6100,0.1310,True,False,False,0.5400,-0.5280,44691.0000,-0.2100,0.0377,0.3183,False,False,4,0,8,36.1743,25.5684,4.5019,0,3,0.0000,13.6100,0.0000,10.0000,24.0000,7.3900,-13.5000,-6.1100,-6.8600,-15.0000
KRTEK,2026-02-06,26.3000,0,0.1722,0.4128,0,25.4144,43.2456,-222480.0000,25.1825,27.3580,29.5335,15.9036,0.0311,25.0700,27.5300,-0.8296,-4.4331,5.2842,5.5377,20921569,15.4500,37.3800,0,100,-,0,0,0,0,13.4100,0.2570,True,False,False,0.3400,-0.1180,-1705549.0000,-7.8300,0.0311,0.3544,False,False,4,0,8,43.2456,25.4144,0.8170,0,3,0.0000,13.4100,0.0000,10.0000,24.0000,7.3300,-13.5000,-6.1700,-6.9400,-15.0000
USAK,2026-02-06,1.8200,0,-0.3219,-0.2588,0,22.1817,26.2800,332224311.0000,1.4204,2.4440,3.4675,83.7627,0.0919,1.5700,2.0700,1.6760,-6.3437,-37.8840,-38.3051,225454120,1.6800,74.1800,0,100,-,0,0,0,1,17.9500,0.1950,True,False,False,1.7800,-0.4050,-12875657.0000,3.2500,0.0919,0.7483,False,False,0,0,0,26.2800,22.1817,0.1673,0,3,0.0000,17.9500,0.0000,0.0000,24.0000,7.1200,0.0000,7.1200,8.3800,0.0000
NTHOL,2026-02-06,46.3000,0,-0.1943,-0.1232,0,10.3241,42.4864,-749415.0000,45.7578,47.0860,48.4142,5.6417,0.0221,44.7700,47.8300,-0.8565,-3.5818,-0.6864,-2.3619,57443899,29.9100,11.2200,0,0,-,0,0,0,0,6.0000,0.2040,True,False,False,0.7600,-0.1580,-2840609.0000,-1.6500,0.0221,0.1418,False,False,11,0,22,42.4864,10.3241,1.0219,0,1,0.0000,6.0000,0.0000,27.5000,8.0000,7.0600,-10.9600,-3.9000,4.9500,-1.9700
KENT,2026-02-06,556.5000,0,-34.9684,-14.8844,0,19.0500,36.3072,-14902.0000,538.1224,698.8206,859.5188,45.9913,0.0702,497.9100,615.0900,-6.4706,-28.1935,-20.8393,-21.0078,5061478,7.6500,53.5900,0,100,-,0,0,0,0,11.3500,0.0570,True,False,False,1.0800,0.2250,26697.0000,2.4300,0.0702,0.4685,False,False,4,0,8,36.3072,19.0500,39.0620,0,4,0.0000,11.3500,0.0000,10.0000,32.0000,7.0500,-13.5000,-6.4500,-7.3600,-15.0000
ORCAY,2026-02-06,3.7900,0,0.0049,-0.0154,1,18.3730,49.1270,-2106013.0000,3.6527,3.7790,3.9053,6.6852,0.0392,3.5700,4.0100,-1.5584,-1.5584,0.2646,3.8356,13181504,8.9100,66.0700,0,100,-,0,0,0,0,8.9100,0.5440,True,False,False,0.4800,0.0700,1496806.0000,5.8700,0.0392,0.6673,False,False,1,5,7,49.1270,18.3730,0.1485,0,3,0.0000,8.9100,6.0000,7.5000,24.0000,6.9200,-13.5000,-6.5800,-7.6100,-15.0000
DESPC,2026-02-06,47.3000,0,0.5049,0.7223,0,25.2869,46.5927,-191908.0000,44.6878,48.2320,51.7762,14.6966,0.0343,44.8600,49.7400,-0.7970,-3.6267,7.0136,6.8202,25629357,13.2700,30.6500,0,100,-,0,0,0,0,13.2900,0.3690,True,False,False,0.4700,-0.1360,-1373411.0000,-4.5000,0.0343,0.3145,False,False,4,0,8,46.5927,25.2869,1.6245,0,2,0.0000,13.2900,0.0000,10.0000,16.0000,6.8900,-13.5000,-6.6100,-7.3800,-15.0000
MANAS,2026-02-06,10.3500,0,-1.4042,-1.2065,0,21.9976,40.1343,37552002.0000,5.3181,12.5404,19.7627,115.1843,0.1328,8.2900,12.4100,0.9756,-0.0965,-44.4742,-45.0345,493871448,108.6700,50.5300,0,100,-,0,0,0,0,12.0000,0.3480,False,False,False,0.7500,-0.1460,91910204.0000,-4.0000,0.1328,0.5118,False,False,3,0,6,40.1343,21.9976,1.3749,0,4,0.0000,12.0000,0.0000,7.5000,32.0000,6.8400,-4.3200,2.5200,4.3200,-3.2000
ICBCT,2026-02-06,14.1100,0,0.1249,0.1251,0,29.0076,51.6278,801655.0000,13.7851,14.1210,14.4569,4.7568,0.0240,13.6000,14.6200,0.0709,-1.6725,1.9509,1.6571,21702469,16.6100,22.9000,0,100,-,0,0,0,0,17.0100,0.4840,True,False,False,0.4000,-0.0850,-2619090.0000,-0.7800,0.0240,0.2519,False,False,-1,0,-2,51.6278,29.0076,0.3389,0,3,0.0000,17.0100,0.0000,0.0000,24.0000,6.8100,-15.5300,-8.7200,-8.5000,-16.5000
ATSYH,2026-02-06,61.0000,0,-2.5929,-2.6405,1,18.4760,43.1948,22274.0000,56.2593,63.0000,69.7407,21.3990,0.0355,57.7600,64.2400,0.6601,4.6312,-7.9940,-10.2941,2859774,42.2600,50.8100,0,100,-,0,0,0,0,6.0200,0.3520,True,False,False,0.4600,-0.0280,17369.0000,0.0200,0.0355,0.3370,False,False,4,0,8,43.1948,18.4760,2.1628,0,4,0.0000,6.0200,6.0000,10.0000,32.0000,6.7900,-13.5000,-6.7100,-7.9900,-15.0000
AGROT,2026-02-06,3.1600,0,-0.0505,-0.0442,0,16.8328,42.2689,-13410357.0000,3.0342,3.2835,3.5328,15.1875,0.0403,2.9700,3.3500,-0.6289,0.9585,-6.2314,1.9355,144070781,8.4000,67.9000,0,100,-,0,0,0,0,0.0000,0.2520,False,False,False,0.4800,-0.4240,-8196037.0000,-5.1600,0.0403,0.3648,False,False,13,0,26,42.2689,16.8328,0.1273,0,3,0.0000,0.0000,0.0000,32.5000,24.0000,6.7300,-1.2600,5.4700,6.0800,0.0000
BUCIM,2026-02-06,6.7800,0,-0.0573,-0.0239,0,17.4671,38.5348,-4043683.0000,6.8001,6.9850,7.1699,5.2936,0.0188,6.5900,6.9700,-1.0219,-2.8653,-4.2373,-6.8681,53712985,11.8800,25.5700,0,100,-,0,0,0,1,6.0000,-0.0540,True,False,False,0.4600,-0.1660,-18999357.0000,-1.0800,0.0188,0.1809,False,False,8,0,16,38.5348,17.4671,0.1274,0,3,0.0000,6.0000,0.0000,20.0000,24.0000,6.5800,-4.3600,2.2200,3.8000,-2.8000
BNTAS,2026-02-06,6.5100,0,0.0283,0.0624,0,18.3666,44.4943,-4989746.0000,6.3882,6.7030,7.0178,9.3921,0.0276,6.2400,6.7800,-1.0638,-4.6852,1.0870,1.4019,31282759,27.6500,48.9400,0,100,-,0,0,0,0,6.0000,0.1930,True,False,False,0.8500,-0.0650,-21670139.0000,-5.6600,0.0276,0.4208,False,False,8,0,16,44.4943,18.3666,0.1800,0,3,0.0000,6.0000,0.0000,20.0000,24.0000,6.5800,-0.8100,5.7700,6.0000,-0.6000
SONME,2026-02-06,155.1000,1,-1.9281,0.5594,0,18.5557,40.0014,-35202.0000,151.8500,167.7600,183.6700,18.9676,0.0572,141.7900,168.4100,-0.6406,-2.3914,-20.4207,-10.3468,9966098,92.1300,20.4200,0,100,-,0,0,0,0,6.0000,0.1020,True,False,False,0.7200,-0.3330,-62075.0000,-3.7700,0.0572,0.2245,False,False,4,0,8,40.0014,18.5557,8.8740,0,2,0.0000,6.0000,8.0000,10.0000,16.0000,6.4800,-13.5000,-7.0200,-8.3000,-15.0000
COSMO,2026-02-06,225.0000,1,-4.9792,1.8755,0,22.9548,42.6659,-70022.0000,214.7420,257.3675,299.9930,33.1243,0.0877,195.3900,254.6100,-3.2674,-4.6610,-26.0477,-25.0000,26942445,122.7700,26.0500,0,100,-,0,0,0,0,10.9500,0.1200,True,False,False,0.5900,-0.1360,-43256.0000,-3.7600,0.0877,0.2806,False,False,-9,0,-18,42.6659,22.9548,19.7372,0,2,0.0000,10.9500,8.0000,0.0000,16.0000,6.4100,-13.5000,-7.0900,-7.8200,-15.0000
PRZMA,2026-02-06,11.6400,0,-0.1203,0.0348,0,13.3916,40.0061,1297790.0000,11.6606,12.6595,13.6584,15.7818,0.0583,10.6200,12.6600,5.1491,-8.7774,-6.8800,-4.1975,8907138,58.1500,27.8400,0,100,-,0,0,0,0,8.9300,-0.0100,True,False,False,1.2900,-0.0970,-672135.0000,1.7800,0.0583,0.3071,False,False,4,0,8,40.0061,13.3916,0.6782,0,4,0.0000,8.9300,0.0000,10.0000,32.0000,6.2500,-18.4800,-12.2300,-8.3300,-15.0000
TSPOR,2026-02-06,1.0500,0,-0.0128,-0.0117,0,15.3709,35.9687,-208765935.0000,1.0554,1.0880,1.1206,5.9961,0.0250,1.0100,1.0900,-0.9434,-4.5455,-2.7778,-5.4054,260222314,43.8400,58.6600,0,100,-,0,0,0,0,6.0000,-0.0820,True,False,False,0.7600,-0.1700,-1041088576.0000,1.4000,0.0250,0.3438,False,False,8,0,16,35.9687,15.3709,0.0263,0,2,0.0000,6.0000,0.0000,20.0000,16.0000,6.1800,-4.5300,1.6500,4.9500,-1.2500
BJKAS,2026-02-06,1.5600,0,-0.0239,-0.0234,0,7.6220,37.1903,-26345432.0000,1.5614,1.6045,1.6476,5.3744,0.0252,1.5000,1.6200,-0.6369,-1.8868,-4.2945,-3.7037,80407805,0.0000,79.4200,0,100,-,0,0,0,1,6.0000,-0.0160,True,False,False,0.5200,-0.2930,-21991225.0000,-0.4900,0.0252,0.6917,False,False,8,0,16,37.1903,7.6220,0.0394,0,2,0.0000,6.0000,0.0000,20.0000,16.0000,6.1800,-12.8300,-6.6500,5.0000,-1.2000
OYAYO,2026-02-06,52.7000,1,-0.2236,0.0262,0,14.3950,46.9744,145971.0000,48.8828,53.7650,58.6472,18.1613,0.0573,48.1700,57.2300,0.8612,0.1901,1.3462,2.5292,11468476,158.8400,13.6800,0,0,-,0,0,0,0,6.2300,0.3910,True,False,False,0.7800,-0.0080,225166.0000,-4.3100,0.0573,0.1615,False,False,4,0,8,46.9744,14.3950,3.0201,0,1,0.0000,6.2300,8.0000,10.0000,8.0000,6.1600,-17.3900,-11.2300,-8.6100,-15.0000
KARTN,2026-02-06,80.1000,0,-0.0742,0.1748,0,26.7746,45.4278,-181812.0000,77.9195,81.5875,85.2555,8.9915,0.0258,77.0000,83.2000,-0.9276,-0.7435,1.5853,1.5853,29754470,4.8400,37.6700,0,100,-,0,0,0,0,14.9900,0.2970,True,False,False,0.6200,-0.3200,215713.0000,-3.5700,0.0258,0.3402,False,False,-1,0,-2,45.4278,26.7746,2.0663,0,3,0.0000,14.9900,0.0000,0.0000,24.0000,6.1500,-14.9200,-8.7700,-8.8500,-16.0500
FMIZP,2026-02-06,320.2500,1,-0.4685,0.9827,0,22.1230,44.5734,-60010.0000,315.4250,327.2750,339.1250,7.2416,0.0279,306.8600,333.6400,-0.6977,-1.3857,0.0000,1.2648,27510483,18.6100,19.0800,0,0,-,0,0,0,0,10.1200,0.2040,True,False,False,0.7300,-0.2280,-141950.0000,-4.5400,0.0279,0.2160,False,False,-1,0,-2,44.5734,22.1230,8.9293,0,2,0.0000,10.1200,8.0000,0.0000,16.0000,6.1400,-14.2100,-8.0700,-8.6800,-15.5200
